CUI|STR
C0002395|dementia alzheimer type atd 
C0002395|alzheimer disease diagnosis 
C0002395|simple senile dementia
C0002395|alzheimer dementia ad 
C0002395|alzheimer type dementia adt 
C0002395|alzheimer sclerosis
C0002395|sclerosis alzheimer
C0002395|alzheimer syndrome
C0002395|alzheimer dementia
C0002395|dementia alzheimer
C0002395|dementia alzheimers
C0002395|alzheimer dementias
C0002395|alzheimers dementia
C0002395|alzheimer s dementia
C0002395|alzheimer s disease disorder 
C0002395|dementia alzheimer etiology 
C0002395|alzheimer dementia etiology 
C0002395|alzheimer
C0002395|dementia alzheimer manifestation 
C0002395|alzheimer dementia manifestation 
C0002395|alzheimer dis
C0002395|alzheimers dis
C0002438|amebiasis
C0002438|amebiases
C0002438|amoebiases
C0002438|amoebiasis
C0002438|amebiasis nos
C0002438|amoebiasis nos
C0002438|disease due to endamoebidae
C0002438|diseases due to endamoebidae
C0002438|amebiasis unspecified
C0002438|amoebiasis unspecified
C0002438| x amoebiasis unspecified
C0002438| x amebiasis unspecified
C0002438|amebic infection
C0002438|amoebic infection
C0002438|amebic infections
C0002438|amoebic infections
C0002438|e 502 diseases due to endamoebidae
C0002438|disease caused by endamoebidae disorder 
C0002438|disease caused by endamoebidae
C0002438|amebiasis nos disorder 
C0002438|amebiasis disorder 
C0002438|amoebiasis disorder 
C0002438| x amebiasis unspecified disorder 
C0002438|amebic infection disorder 
C0002438|amoebic infection disorder 
C0002438|disease due to endamoebidae disorder 
C0002438|amebiasis diagnosis 
C0002453|amenorrhea
C0002453|amenorrhoea
C0002453|amenorrhea nos
C0002453|amenorrhoea nos
C0002453|absence of menstruation
C0002453|absence of menstruation nos
C0002453|menstruation absence
C0002453|absence menstruation
C0002453|cessation of menses
C0002453|menses lack of
C0002453|lack of menses
C0002453|amenorrhea unspecified
C0002453|amenorrhoea unspecified
C0002453|amenia
C0002453|abnormal absence of menstruation
C0002453|amenorrhea finding 
C0002453|amenorrhea nos finding 
C0002453|amenorrhoea finding 
C0002453|amenorrhoea nos finding 
C0002453|amenorrhea diagnosis 
C0002726|amyloidosis
C0002726|amyloidoses
C0002726|amyloidosis nos
C0002726|amyloid
C0002726|amyloidosis unspecified
C0002726|amyloid disease
C0002726|amyloid diseases
C0002726|amyloidosis disorder 
C0002726|amyloidosis nos disorder 
C0002726|amyloid disorder
C0002726|disorder amyloid
C0002726|amyloidosis diagnosis 
C0002736|amyotrophic lateral sclerosis
C0002736|amyotrophic laterals sclerosis
C0002736|sclerosis amyotrophic lateral
C0002736|amyotrophic sclerosis
C0002736|gehrig s disease
C0002736|gehrig disease
C0002736|gehrigs disease
C0002736|lou gehrig disease
C0002736|lou gehrig s disease
C0002736|disease lou gehrigs
C0002736|lou gehrigs disease
C0002736|bulbar motor neuron disease
C0002736|motor neuron disease bulbar
C0002736|als  amyotroph lat sclerosis
C0002736|als  amyotrophic lateral sclerosis
C0002736|als amyotrophic lateral sclerosis 
C0002736|als amyotrophic lateral sclerosis
C0002736|amyotrophic lateral sclerosis progressive muscular atrophy
C0002736|amytrophic lateral sclerosis
C0002736|charcot disease
C0002736|motor neuron disease amyotrophic lateral sclerosis
C0002736|als
C0002736|amyotrophic lateral sclerosis disorder 
C0002736|spinal sclerosis lateral amyotrophic 
C0002736|sclerosis spinal lateral amyotrophic 
C0002736|amyotrophy lateral sclerosis
C0002736|lateral sclerosis amyotrophy
C0002736|palsy creeping
C0002736|creeping palsy
C0002736|gehrigs dis
C0002736|lou gehrig dis
C0002736|lou gehrigs dis
C0002736|motor neuron dis amyotrophic lateral sclerosis
C0002736|amyotrophic lateral sclerosis diagnosis 
C0002736|lou gehrig s disease als 
C0002792|anaphylaxis
C0002792|anaphylactic shock
C0002792|anaphylactic reaction
C0002792|reaction anaphylactic
C0002792|anaphylactic syndrome
C0002792|generalized anaphylaxis
C0002792|anaphylaxis generalized
C0002792|generalised anaphylaxis
C0002792|allergic shock
C0002792|systemic anaphylaxis
C0002792|obsolete anaphylaxis
C0002792|systemic anaphylactic reaction
C0002792|anaphylaxis disorder 
C0002792|anaphylaxis diagnosis 
C0002792|systemic anaphylaxis disorder 
C0002792|generalized anaphylaxis disorder 
C0002831|ancylostomiasis
C0002831|ancylostomiases
C0002831|hookworm infection
C0002831|ancylostomosis
C0002831|infection due to ancylostoma
C0002831|hookworm infection by ancylostoma
C0002831|ankylostomiasis
C0002831|infestation ancylostoma
C0002831|ancylostoma infestation
C0002831|ancylostomiasis disorder 
C0002831|infection by ancylostoma diagnosis 
C0002831|infection by ancylostoma
C0002871|anemia
C0002871|anemias
C0002871|anaemia
C0002871|anaemia nos
C0002871|anemia nos
C0002871|anaemias
C0002871|anemia unspecified
C0002871|unspecified anemia
C0002871|anaemia unspecified
C0002871|unspecified anaemia
C0002871|low number of red blood cells or haemoglobin
C0002871|anemia essential
C0002871|anemia disorder  ambiguous 
C0002871|anemia disorder 
C0002871|anaemia disorder 
C0002871|anemia dup  disorder 
C0002871|anemia unspecified disorder 
C0002871|anaemia unspecified disorder 
C0002871|anemia diagnosis 
C0002874|aplastic anemia
C0002874|anemia aplastic
C0002874|anemia  aplastic
C0002874|aplastic anemias
C0002874|anaemia aplastic
C0002874|aplastic anemia nos
C0002874|aplastic anaemia
C0002874|aplastic anaemia nos
C0002874|aplastic anaemias
C0002874|anaemia  aplastic
C0002874|aregenerative anemia
C0002874|aregenerative anaemia
C0002874|bone marrow aplasia
C0002874|erythroid aplasia
C0002874|hematopoietic aplasia
C0002874|haematopoietic aplasia
C0002874|aplastic anaemia unspecified
C0002874|aplastic anemia unspecified
C0002874|non regenerative anemia
C0002874|non regenerative anaemia
C0002874|aplastic anaemia ambiguous 
C0002874|aplastic anemia disorder  ambiguous 
C0002874|aplastic anemia disorder 
C0002874|aplastic anemia nos disorder 
C0002874|aplastic anaemia disorder 
C0002874|aplastic anemia dup  disorder 
C0002874|hematopoietic aplasia disorder 
C0002874|aplastic anemia diagnosis 
C0002878|anemia hemolytic
C0002878|hemolytic anemia
C0002878|anaemia haemolytic
C0002878|hemolytic anemia nos
C0002878|anemia hemolytic nos 
C0002878|hemolytic anemia nos 
C0002878|haemolytic anaemia
C0002878|haemolytic anaemia nos
C0002878|haemolytic anaemias
C0002878|haemolytic anaemias nos
C0002878|hemolytic anemias
C0002878|hemolytic anemias nos
C0002878|hemolytic anaemia
C0002878| x haemolytic anaemias
C0002878| x hemolytic anemias
C0002878|increased hemolysis
C0002878|hemolytic anemia disorder 
C0002878|hemolytic anemias nos disorder 
C0002878| x hemolytic anemias disorder 
C0002878|hemolytic anemia diagnosis 
C0002878|hemolytic anemias d55 d59 
C0002880|autoimmune hemolytic anemia
C0002880|hemolytic anemia autoimmune
C0002880|anemia hemolytic autoimmune
C0002880|anemia autoimmune hemolytic
C0002880|hemolytic autoimmune anemia
C0002880|autoimmune hemolytic anemias
C0002880|autoimmune hemolytic anemia nos
C0002880|autoimmune haemolytic anaemia
C0002880|autoimmune haemolytic anaemia nos
C0002880|anaemia haemolytic autoimmune
C0002880|autoimmune haemolytic anaemias
C0002880|anemia hemolytic autoimmune nos 
C0002880|anaemia autoimmune haemolytic
C0002880|haemolytic anaemia autoimmune
C0002880|autoimmune hemolytic anaemia
C0002880|anemia hemolytic acquired autoimmune
C0002880|aiha  autoimmune haemol anaem
C0002880|aiha  autoimmune haemolytic anaemia
C0002880|aiha  autoimmune hemolytic anemia
C0002880|autoimmune haemol anemia nos
C0002880|autoimmune haemol anaemia nos
C0002880|haemolytic anaemia due to antibody nos
C0002880|hemolytic anemia due to antibody nos
C0002880|haemolytic anaemia due to antibody
C0002880|hemolytic anemia due to antibody
C0002880|immune mediated hemolytic anemia
C0002880|immunohemolytic anemia
C0002880|autoimmune hemolytic anemia diagnosis 
C0002880|autoimmune hemolytic anemia disorder 
C0002880|autoimmune hemolytic anemia nos disorder 
C0002880|autoimmune haemolytic anaemia disorder 
C0002880|autoimmun hemolytic anem
C0002884|hypochromic anemia
C0002884|anemia hypochromic
C0002884|anemias hypochromic
C0002884|hypochromic anemias
C0002884|anaemia hypochromic
C0002884|hypochromic anaemia nos
C0002884|hypochromic anemia nos
C0002884|hypochromic anaemia
C0002884|normocytic hypochromic anemia
C0002888|anemia megaloblastic
C0002888|megaloblastic anemia
C0002888|anemia  megaloblastic
C0002888|anemias megaloblastic
C0002888|megaloblastic anemias
C0002888|anaemia megaloblastic
C0002888|megaloblastic anemia nos
C0002888|megaloblastic anaemia
C0002888|megaloblastic anaemia nos
C0002888|anaemia  megaloblastic
C0002888| x megaloblastic anaemia nos
C0002888| x megaloblastic anemia nos
C0002888|megaloblastic
C0002888|megaloblastic anemia disorder 
C0002888|megaloblastic anemia nos disorder 
C0002888|megaloblastic anaemia nos disorder 
C0002888| x megaloblastic anemia nos disorder 
C0002888|megaloblastic anemia diagnosis 
C0002892|anemia pernicious
C0002892|pernicious anemia
C0002892|anaemia pernicious
C0002892|pernicious anemia nos
C0002892|pernicious anaemia
C0002892|pernicious anaemia nos
C0002892|anemia addison s
C0002892|addison s anemia
C0002892|addison anemia
C0002892|addisons anemia
C0002892|anemia addison
C0002892|anemia addisons
C0002892|addison s anaemia
C0002892|pa  pernicious anaemia
C0002892|pa  pernicious anemia
C0002892|megaloblastic anemia due to impaired absorption of cobalamin
C0002892|megaloblastic anaemia due to impaired absorption of cobalamin
C0002892|addisonian pernicious anemia
C0002892|anemia addisonian pernicious
C0002892|addisonian pernicious anaemia
C0002892|biermer s anemia
C0002892|anemia biermer
C0002892|biermer s anaemia
C0002892|biermer anemia
C0002892|anaemia pernicious type
C0002892|anemia pernicious type
C0002892|addison biermer anaemia
C0002892|addison biermer anemia
C0002892|addisonian anaemia
C0002892|addisonian anemia
C0002892|anemia malignant
C0002892|malignant anemia
C0002892|pernicious anemia disorder 
C0002892|pernicious anaemia disorder 
C0002892|intrinsic factor deficiency
C0002892|pernicious anemia diagnosis 
C0002893|refractory anemias
C0002893|anemias refractory
C0002893|anemia refractory
C0002893|refractory anemia
C0002893|refractory anaemia
C0002893|refractory anemia nos
C0002893|refractory anaemia nos
C0002893|anaemia refractory
C0002893|aregenerative anemia
C0002893|refractory anemia ra 
C0002893|ra  refractory anaemia
C0002893|ra  refractory anemia
C0002893|erythrodysplasia
C0002893|ra
C0002893|refractory anemia morphologic abnormality 
C0002893|refractory anemia retired 
C0002893|refractory anaemia retired 
C0002893|refractory anemia diagnosis 
C0002893|refractory anaemia disorder 
C0002893|refractory anemia disorder 
C0002895|anemia sickle cell
C0002895|sickle cell anemia
C0002895|anemias sickle cell
C0002895|sickle cell anemias
C0002895|sickle cell anaemia
C0002895|sickle cell anemia nos
C0002895|anaemia cell sickle
C0002895|anemia cells sickles
C0002895|anemia cells sickle
C0002895|sickle cell anaemia nos
C0002895|anaemia sickle cell
C0002895|hemoglobin s disease
C0002895|haemoglobin s disease
C0002895|hemoglobin s diseases
C0002895|hemoglobin ss disease
C0002895|disease hemoglobin s
C0002895|sickle cell disease
C0002895|disease sickle cell
C0002895|cell diseases sickle
C0002895|sickle cell diseases
C0002895|sickle cell disease nos
C0002895|cells disease sickle
C0002895|cell disease sickle
C0002895|sickle cell hemolytic anemia
C0002895|herrick syndrome
C0002895|sickle cell anaemia unspecified
C0002895|sickle cell anemia unspecified
C0002895|sickle cell anaemia of unspecified type
C0002895|sickle cell anemia of unspecified type
C0002895|sickle cell disorders
C0002895|cell disorder sickle
C0002895|sickle cell disorder
C0002895|sickle cell disorder nos
C0002895|cell disorders sickle
C0002895|sickle cell syndrome
C0002895|cell sickle syndrome
C0002895|syndrome sickle cell
C0002895|cell sickle syndromes
C0002895|hemoglobin s s disease
C0002895|haemoglobin s s disease
C0002895|hb s disease
C0002895|disease hb s
C0002895|hb ss disease
C0002895|scd
C0002895|scds
C0002895|sicklemia
C0002895|anemia herrick
C0002895|herrick s anemia
C0002895|herrick anemia
C0002895|sickle cell anemia unsp type
C0002895|sickle cell anaemia unsp type
C0002895|sickle cell hemoglobin ss disease disorder 
C0002895|sickle cell disease unspecified
C0002895|anemia cell disorder sickle
C0002895|anemia cell disorders sickle
C0002895|sickle cell anemia nos disorder 
C0002895|sickle cell anaemia disorder 
C0002895|sickle cell anemia of unspecified type disorder 
C0002895|hereditary hemoglobinopathy disorder homozygous for hemoglobin s disorder 
C0002895|drepanocythaemia
C0002895|drepanocythemia
C0002895|sickle cell hemoglobin disease
C0002895|hbs disease
C0002895|herrick
C0002895|sickling disorder due to hemoglobin s disorder 
C0002895|sickling disorder due to hemoglobin s
C0002895|sickling disorder due to haemoglobin s
C0002895|hemoglobin s dis
C0002895|hereditary hemoglobinopathy disorder homozygous for hemoglobin s
C0002895|hereditary haemoglobinopathy disorder homozygous for haemoglobin s
C0002895|sickle cell hemoglobin ss disease
C0002895|sickle cell haemoglobin ss disease
C0002895|sickle cell anemia diagnosis 
C0002895|sickle cell hemoglobin ss disease diagnosis 
C0002895|anemia hemolytic sickle cell anemia
C0002895|anemia hemolytic sickle hb ss disease
C0002895|sickle cell syndrome disorder 
C0002895|hemoglobin s disease disorder 
C0002895|anemia sickle celled
C0002896|sideroblastic anemia
C0002896|anemia sideroblastic
C0002896|anemias sideroblastic
C0002896|sideroblastic anemias
C0002896|anaemia sideroblastic
C0002896|sideroblastic anemia nos
C0002896|sideroblastic anaemia
C0002896|sideroblastic anaemia nos
C0002896|primary sideroblastic anemia
C0002896|anemia primary sideroblastic
C0002896|primary sideroblastic anemia nos
C0002896|primary sideroblastic anaemia nos
C0002896|primary sideroblastic anaemia
C0002896|anemia refractory sideroblastic
C0002896|refractory sideroblastic anemia nos
C0002896|refractory sideroblastic anaemia nos
C0002896|sideroachrestic anemia
C0002896|anemia sideroachrestic
C0002896|sideroachrestic anemia nos
C0002896|sideroachrestic anaemia nos
