CUI|STR
C0003968|ascorbic acid [nutrition]
C0003968|ascorbic acid [urine ph]
C0003968|vitamin c preparations
C0003968|vitamin c preparation
C0003968|vit c
C0003968|vitc - ascorbic acid
C0003968|ascorbic acid (vit c)
C0003968|a46 vitamin c preparations
C0003968|ascorbinsäure
C0003968|acide ascorbique
C0003968|ácido ascórbico
C0003968|acidum ascorbicum
C0003968|acidum ascorbinicum
C0003968|product containing ascorbic acid (medicinal product)
C0003968|product containing ascorbic acid
C0003968|vitamin c (ascorbic acid)
C0003968|vitamina c
C0003968|ascorbic acid [urine ph - no drugs here] (product)
C0003968|ascorbic acid [urine ph - no drugs here] (substance)
C0003968|ascorbic acid [nutrition] (product)
C0003968|ascorbic acid [nutrition] (substance)
C0003968|ascorbic acid (substance)
C0003968|vitamin c preparation (product)
C0003968|vitamin c preparation (substance)
C0003968|ascorbic acid (medication)
C0003993|asparaginase
C0003993|l-asp
C0003993|crisantaspase
C0003993|product containing asparaginase (medicinal product)
C0003993|product containing asparaginase
C0003993|asparaginase product
C0003993|l-asparaginase preparation (product)
C0003993|l-asparaginase preparation (substance)
C0003993|l-asparaginase (substance)
C0003993|asparaginase (substance)
C0003993|lcf-asp
C0003993|asparaginase (medication)
C0004011|aspartate magnesium hydrochloride
C0004011|magnesium aspartate hcl
C0004011|magnesium aspartate hydrochloride (product)
C0004011|magnesium aspartate hydrochloride (substance)
C0004015|aspartic acid
C0004015|l-asparaginsäure
C0004015|ácido aspártico
C0004015|acidum asparticum
C0004015|l-aspartic acid (substance)
C0004015|aspartic acid (substance)
C0004015|aspartic acid (medication)
C0004037|aspergillus fumigatus
C0004037|aspergillus fumigatus fresen. 1863
C0004037|aspergillus fumigatus fresenius, 1863
C0004037|aspergillus fumigatus (organism)
C0004037|neosartorya fumigata o'gorman, fuller & dyer 2008
C0004057|aspirin
C0004057|acetylsalicylic acid
C0004057|aspirin [cns]
C0004057|aspirin [central nervous system use]
C0004057|aspirin [musculoskeletal use]
C0004057|azetylsalizylsäure
C0004057|acidum acetylsalicylicum
C0004057|acide 2-(acétyloxy)benzoïque
C0004057|acide acétylsalicylique
C0004057|ácido acetilsalicílico
C0004057|acetylsalicylsäure
C0004057|product containing aspirin (medicinal product)
C0004057|product containing aspirin
C0004057|aspirina
C0004057|acetylsalicylic acid - chemical
C0004057|antiplatelet aspirin (product)
C0004057|antiplatelet aspirin (substance)
C0004057|aspirin [central nervous system use] (product)
C0004057|aspirin [central nervous system use] (substance)
C0004057|aspirin - chemical
C0004057|aspirin [musculoskeletal use] (product)
C0004057|aspirin [musculoskeletal use] (substance)
C0004057|aspirin (product)
C0004057|aspirin product
C0004057|aspirin product (substance)
C0004057|aspirin (substance)
C0004057|aspirin (medication)
C0004057|aspirin - chemical (substance)
C0004147|atenolol
C0004147|atenololum
C0004147|product containing atenolol (medicinal product)
C0004147|product containing atenolol
C0004147|atenolol - chemical
C0004147|atenolol product
C0004147|atenolol (product)
C0004147|atenolol (substance)
C0004147|atenolol (medication)
C0004147|atenolol - chemical (substance)
C0004259|atropine
C0004259|atropin
C0004259|atropina
C0004259|atropinum
C0004259|product containing atropine
C0004259|product containing atropine (medicinal product)
C0004259|atropine product
C0004259|atropine (product)
C0004259|atropine (substance)
C0004259|atropine (medication)
C0004261|hyoscyamine sulfate
C0004261|hyoscyamine sulphate
C0004261|hyoscyamine sulfate (substance)
C0004261|hyoscyamine sulfate (medication)
C0004320|auranofin
C0004320|auranofine
C0004320|auranofina
C0004320|auranofinum
C0004320|product containing auranofin (medicinal product)
C0004320|product containing auranofin
C0004320|auranofin - chemical
C0004320|auranofin product
C0004320|auranofin (product)
C0004320|auranofin (substance)
C0004320|auranofin - chemical (substance)
C0004475|azacitidine
C0004475|5-ac
C0004475|azacitidina
C0004475|azacitidinum
C0004475|product containing azacitidine (medicinal product)
C0004475|product containing azacitidine
C0004475|aza-cr
C0004475|5-azacytidine (substance)
C0004475|azacitidine product
C0004475|azacitidine (product)
C0004475|azacitidine (substance)
C0004475|5-azc
C0004475|5-azacytidine (medication)
C0004475|azacitidine (medication)
C0004482|azathioprine
C0004482|aza
C0004482|azathioprine [gastrointestinal]
C0004482|azathioprine [gi]
C0004482|azathioprine [immunosuppress]
C0004482|azathioprine [immunosuppressant]
C0004482|product containing azathioprine
C0004482|product containing azathioprine (medicinal product)
C0004482|azatioprina
C0004482|azamun
C0004482|azathioprinum
C0004482|azathioprine - chemical
C0004482|azathioprine [gastrointestinal] (product)
C0004482|azathioprine [gastrointestinal] (substance)
C0004482|azathioprine product
C0004482|azathioprine (product)
C0004482|azathioprine (substance)
C0004482|aztp
C0004482|azathioprine (medication)
C0004482|azathioprine - chemical (substance)
C0004482|azathioprine [immunosuppressant] (product)
C0004499|azlocillin
C0004499|azlocilline
C0004499|azlocillinum
C0004499|azlocilina
C0004499|product containing azlocillin
C0004499|product containing azlocillin (medicinal product)
C0004499|azlocillin - chemical
C0004499|azlocillin product
C0004499|azlocillin (product)
C0004499|azlocillin (substance)
C0004499|azlocillin - chemical (substance)
C0004521|aztreonam
C0004521|aztréonam
C0004521|aztreonamum
C0004521|product containing aztreonam (medicinal product)
C0004521|product containing aztreonam
C0004521|aztreonam - chemical
C0004521|aztreonam product
C0004521|aztreonam (product)
C0004521|aztreonam (substance)
C0004521|aztreonam (medication)
C0004521|aztreonam - chemical (substance)
C0004599|bacitracin
C0004599|bac
C0004599|product containing bacitracin
C0004599|product containing bacitracin (medicinal product)
C0004599|bacitracina
C0004599|bacitracin [dup] (substance)
C0004599|bacitracin product
C0004599|bacitracin product (product)
C0004599|bacitracin (substance)
C0004599|bacitracin (medication)
C0004609|baclofen
C0004609|baclofeno
C0004609|baclofenum
C0004609|baclofène
C0004609|product containing baclofen
C0004609|product containing baclofen (medicinal product)
C0004609|baclofen - chemical
C0004609|baclofen product
C0004609|baclofen (product)
C0004609|baclofen (substance)
C0004609|baclofen (medication)
C0004609|baclofen - chemical (substance)
C0004743|barbital
C0004743|barbital (substance)
C0004743|barbitone - chemical
C0004743|barbitone - chemical (substance)
C0004743|barbital (medication)
C0004905|beclomethasone
C0004905|beclometasone
C0004905|product containing beclomethasone
C0004905|product containing beclometasone
C0004905|beclometasone (substance)
C0004905|product containing beclometasone (medicinal product)
C0004905|beclomethasone product
C0004905|beclometasone product
C0004905|beclometasone preparation
C0004905|beclomethasone preparation (product)
C0004905|beclomethasone preparation (substance)
C0004905|beclomethasone (substance)
C0004906|beclomethasone dipropionate
C0004906|beclomethasone diprop [nose]
C0004906|beclomethasone diprop [resp]
C0004906|beclomethasone diprop [skin]
C0004906|beclomethasone diprop [resp 2]
C0004906|beclomethasone dipropionate [respiratory use 2]
C0004906|beclomethasone dipropionate [respiratory use]
C0004906|beclomethasone dipropionate [nose]
C0004906|beclometasone dipropionate (substance)
C0004906|beclometasone dipropionato
C0004906|beclomethasone dipropionate [respiratory use 2] (product)
C0004906|beclomethasone dipropionate [respiratory use 2] (substance)
C0004906|beclometasone dipropionate preparation
C0004906|beclomethasone diprop [skin] (product)
C0004906|beclomethasone diprop [skin] (substance)
C0004906|beclomethasone dipropionate [nose] (product)
C0004906|beclomethasone dipropionate [nose] (substance)
C0004906|beclomethasone dipropionate preparation (product)
C0004906|beclomethasone dipropionate preparation (substance)
C0004906|beclomethasone dipropionate [respiratory use] (product)
C0004906|beclomethasone dipropionate [respiratory use] (substance)
C0004906|beclomethasone dipropionate (substance)
C0004906|beclometasone dipropionate [respiratory use 2]
C0004906|beclometasone diprop [skin]
C0004906|beclometasone dipropionate [nose]
C0004906|beclometasone dipropionate [respiratory use]
C0004954|belladonna alkaloids
C0004954|product containing belladonna alkaloid
C0004954|belladonna alkaloid product
C0004954|product containing belladonna alkaloid (medicinal product)
C0004954|belladonna alkaloids - chemical
C0004954|belladonna alkaloids - chemical (substance)
C0004954|belladonna alkaloid (substance)
C0004963|diphenhydramine hydrochloride
C0004963|diphenhydramine hcl [antihist]
C0004963|diphenhydramine hcl [nausea]
C0004963|diphenhydramine hydrochloride [antihistamine]
C0004963|diphenhydramine hydrochloride [nausea]
C0004963|diphenhydramine hcl
C0004963|diphenhydramine hydrochloride [antihistamine] (product)
C0004963|diphenhydramine hydrochloride [antihistamine] (substance)
C0004963|diphenhydramine hydrochloride [nausea] (product)
C0004963|diphenhydramine hydrochloride [nausea] (substance)
C0004963|diphenhydramine hydrochloride (substance)
C0004963|diphenhydramine hydrochloride (medication)
C0004975|bendroflumethiazide
C0004975|bendrofluméthiazide
C0004975|bendroflumethiazidum
C0004975|bendroflumetiazida
C0004975|bendroflumethiazid
C0004975|product containing bendroflumethiazide (medicinal product)
C0004975|product containing bendroflumethiazide
C0004975|bendrofluazide - chemical
C0004975|bendrofluazide - chemical (substance)
C0004975|bendroflumethiazide product
C0004975|bendroflumethiazide (product)
C0004975|bendroflumethiazide (substance)
C0004975|bendroflumethiazide - chemical
C0004975|bendroflumethiazide (medication)
C0005013|benperidol
C0005013|product containing benperidol (medicinal product)
C0005013|product containing benperidol
C0005013|benperidolum
C0005013|benperidol - chemical
C0005013|benperidol - chemical (substance)
C0005013|benperidol product
C0005013|benperidol (product)
C0005013|benperidol (substance)
C0005013|benperidol (medication)
C0005038|lindane
C0005038|hexachlorocyclohexane
C0005038|lindane (medication)
C0005038|product containing gamma benzene hexachloride (medicinal product)
C0005038|gamma benzene hexachloride product
C0005038|product containing gamma benzene hexachloride
C0005038|lindano
C0005038|lindanum
C0005038|product containing lindane (medicinal product)
C0005038|lindane (substance)
C0005038|gamma benzene hexachloride (substance)
C0005038|benzene hexachloride (substance)
C0005038|gamma hexachlor
C0005038|lindane product (product)
C0005038|lindane product (substance)
C0005038|gammahexachlorcyclohexane
C0005038|gamma benzene hexachloride (medication)
C0005059|benzocaine
C0005059|benzocaine (product)
C0005059|benzocaina
C0005059|benzocainum
C0005059|product containing benzocaine (medicinal product)
C0005059|product containing benzocaine
C0005059|benzocaine - chemical
C0005059|benzocaine [dup] (substance)
C0005059|benzocaine (substance)
C0005059|benzocaine (otic) (medication)
C0005059|ethyl aminobenzoate (medication)
C0005059|benzocaine (medication)
C0005059|benzocaine - chemical (substance)
C0005059|benzocaine as anorexic (medication)
C0005059|benzocaine for hemorrhoids (medication)
C0005088|benzoyl peroxide
C0005088|benzoyl peroxide [acne]
C0005088|benzoyl peroxide [generic add]
C0005088|benzoyl peroxide [antifungal]
C0005088|benzoyl peroxide [generic additions]
C0005088|product containing benzoyl peroxide (medicinal product)
C0005088|product containing benzoyl peroxide
C0005088|peróxido de benzoilo
C0005088|benzoyl peroxide [acne] (product)
C0005088|benzoyl peroxide [acne] (substance)
C0005088|benzoyl peroxide [generic additions] (product)
C0005088|benzoyl peroxide [generic additions] (substance)
C0005088|benzoyl peroxide [antifungal] (product)
C0005088|benzoyl peroxide [antifungal] (substance)
C0005088|benzoyl peroxide - chemical
C0005088|benzoyl peroxide product (product)
C0005088|benzoyl peroxide product (substance)
C0005088|benzoyl peroxide -retired-
C0005088|benzoyl peroxide (substance)
C0005088|benzoyl peroxide (medication)
C0005088|benzoyl peroxide - chemical (substance)
C0005096|benzphetamine
C0005096|benzfetamina
C0005096|benzfetaminum
C0005096|product containing benzfetamine (medicinal product)
C0005096|product containing benzphetamine
C0005096|product containing benzfetamine
C0005096|benzphetamine product
C0005096|benzfetamine product
C0005096|benzphetamine (product)
C0005096|benzfetamine (substance)
C0005096|benzphetamine (substance)
C0005098|benztropine
C0005098|benztropine (medication)
C0005098|benzatropina
C0005098|benzatropinum
C0005098|benzatropine (substance)
C0005098|product containing benzatropine
C0005098|product containing benztropine
C0005098|product containing benzatropine (medicinal product)
C0005098|benzatropine product
C0005098|benztropine product
C0005098|benztropine (product)
C0005098|benztropine (substance)
C0005100|benzyl alcohol
C0005100|alcohol,benzyl
C0005100|alcohol benzyl
C0005100|alcoholum benzylicum
C0005100|benzylalkohol
C0005100|alcool benzylique
C0005100|product containing benzyl alcohol (medicinal product)
C0005100|product containing benzyl alcohol
C0005100|benzyl alcohol product
C0005100|benzyl alcohol (product)
C0005100|benzyl alcohol (substance)
C0005100|benzyl alcohol (medication)
C0005116|bepridil
C0005116|bepridil (medication)
C0005116|product containing bepridil
C0005116|product containing bepridil (medicinal product)
C0005116|bepridil product
C0005116|bepridil (product)
C0005116|bepridil (substance)
C0005304|betaine
C0005304|product containing betaine
C0005304|product containing betaine (medicinal product)
C0005304|betaine product
C0005304|betaína anhidra
C0005304|glykokollbetain
C0005304|betaine (substance)
C0005304|betaine preparation
C0005304|betaine preparation (product)
C0005304|betaine (medication)
C0005308|betamethasone
C0005308|bétaméthasone
C0005308|betametasona
C0005308|betamethasonum
C0005308|product containing betamethasone (medicinal product)
C0005308|product containing betamethasone
C0005308|betamethasone product
C0005308|betamethasone preparation (product)
C0005308|betamethasone preparation (substance)
C0005308|betamethasone (substance)
C0005308|betamethasone (medication)
C0005310|betamethasone acetate
C0005310|betamethasone acetate preparation (product)
