CUI,STR
C4684922,avatrombopag maleate
C4684927,benzhydrocodone hydrochloride
C4684933,bivalirudin trifluoroacetate
C4688584,givosiran
C4688636,"tiotropium bromide, anhydrous"
C4688747,baloxavir marboxil
C4689423,magnesium chloride tetrahydrate
C4689607,ibalizumab-uiyk
C4691413,tildrakizumab-asmn
C4691480,burosumab-twza
C4692006,"coagulation factor xa (recombinant), inactivated-zhzo"
C4694171,ursadiol
C4694273,galcanezumab
C4694429,pegvaliase-pqpz
C4694938,epoetin alfa-epbx
C4703816,pegfilgrastim-jmdb
C4703827,albumin human-kjda
C4704493,disodium citrate sesquihydrate
C4704592,elagolix sodium
C4709331,cytomegalovirus dna terminase complex inhibitor [epc]
C4719440,glycopyrronium tosylate
C4719452,plazomicin sulfate
C4719543,patisiran sodium
C4719544,fish oil (containing omega-3 acids)
C4721554,filgrastim-aafi
C4721977,fusarium oxysporum vasinfectum allergenic extract
C4723013,ticovirimat monohydrate
C4723218,"antihemophilic factor (recombinant), pegylated-aucl"
C4723219,damoctocog alfa pegol
C4723241,tecovirimat monohydrate
C4723361,eravacycline dihydrochloride
C4723449,patisiran sodium lipid complex
C4723584,pemetrexed disodium hemipentahydrate
C4723629,voxelotor
C4724806,cemiplimab
C4724807,pemigatinib
C4726670,relebactam monohydrate
C4726677,remdesivir
C4726693,rimegepant sulfate
C4726721,sacituzumab
C4726732,satralizumab
C4726765,solriamfetol
C4726799,talazoparib tosylate
C4726831,tenapanor hydrochloride
C4726900,trastuzumab deruxtecan
C4726928,umbralisib tosylate
C4726929,upadacitinib
C4727747,sarecycline hydrochloride
C4731383,cenegermin-bkbj
C4731528,cemiplimab-rwlc
C4731561,galcanezumab-gnlm
C4731707,amikacin liposomal
C4731736,elapegademase-lvlr
C4731737,elapegademase
C4731850,inotersen
C4731851,inotersen sodium
C4731855,carboxymethylcellulose sodium (0.9 carboxymethyl substitution per saccharide; 600 mpa.s at 2 %)
C4731858,moxetumomab pasudotox-tdfk
C4733494,naxitamab
C4734224,baloxavir
C4734566,crotalidae immune f(ab')2
C4734962,immune globulin intravenous (human) - ifas
C4735048,pegfilgrastim-cbqv
C4740883,larotrectinib sulfate
C4740903,emapalumab-lzsg
C4740904,emapalumab
C4741328,rituximab-abbs
C4741340,glasdegib maleate
C4741538,calcium citrate anhydrous
C4741882,trastuzumab-pkrb
C4741891,magnesium sulfate dihydrate
C4743552,avapritinib
C4745432,ravulizumab-cwvz
C4745457,calaspargase pegol-mknl
C4746080,riboflavin sodium
C4746083,tagraxofusp-erzs
C4746084,tagraxofusp
C4758794,trastuzumab-dttb
C4759080,caplacizumab-yhdp
C4759195,prabotulinumtoxina-xvfs
C4762343,pitolisant hydrochloride
C4762536,ondansetron hydrochloride anhydrous
C4764376,trastuzumab-qyyp
C4764383,hyaluronidase-oysk
C4765025,trastuzumab-oysk
C4765027,tivozanib hydrochloride
C4765130,solriamfetol hydrochloride
C4765802,immune globulin intravenous (human) - slra
C4765888,romosozumab-aqqg
C4766117,risankizumab-rzaa
C5136863,immune globulin subcutaneous (human) - hipp
C5139676,risdiplam
C5139717,elexacaftor
C5139729,diroximel fumarate
C5139749,ripretinib
C5139793,casimersen
C5139804,viltolarsen
C5139868,dasiglucagon
C5139916,tafasitamab
C5140028,onasemnogene abeparvovec
C5140521,onasemnogene abeparvovec-xioi
C5140554,polatuzumab vedotin-piiq
C5187552,trastuzumab-anns
C5187683,bremelanotide acetate
C5188106,bevacizumab-bvzr
C5195655,rituximab-pvvr
C5195717,pexidartinib hydrochloride
C5195719,amlodipine benzoate
C5196154,fedratinib hydrochloride
C5196221,immune globulin subcutaneous (human) - klhw
C5200976,sodium acetylated hyaluronate
C5200988,ropivacaine hydrochloride anhydrous
C5200996,methylene blue anhydrous
C5201088,eletriptan hydrobromide monohydrate
C5203168,carboxymethylcellulose sodium (0.7 carboxymethyl substitution per saccharide; 38 mpa.s at 2%)
C5203804,loncastuximab tesirine
C5206403,ibrexafungerp
C5207169,lefamulin acetate
C5207592,selenium chloride
C5209933,noradrenaline hydrochloride
C5209992,brolucizumab-dbll
C5210504,afamelanotide acetate
C5211091,pegfilgrastim-bmez
C5211093,luspatercept-aamt
C5221241,givosiran sodium
C5221242,cefiderocol sulfate tosylate
C5222004,golodirsen
C5222083,infliximab-axxq
C5222084,fam-trastuzumab deruxtecan-nxki
C5226874,pralsetinib
C5227411,belantamab mafodotin
C5227850,enfortumab vedotin-ejfv
C5228580,lumateperone tosylate
C5228604,enfortumab
C5233973,tazemetostat hydrobromide
C5233985,ferric derisomaltose
C5234029,teprotumumab-trbw
C5234188,antihemophilic factor (recombinant) pegylated-exei
C5234322,levamlodipine maleate
C5234596,riboflavin 5'-phosphate sodium anhydrous
C5235396,selpercatinib
C5237972,serdexmethylphenidate
C5238054,fostemsavir tromethamine
C5238084,cabotegravir sodium
C5238091,ozanimod hydrochloride
C5241596,strontium cation sr-89
C5241853,isatuximab-irfc
C5242088,osilodrostat phosphate
C5242321,patisiran lipid complex
C5242455,dostarlimab
C5244401,sacituzumab govitecan-hziy
C5244559,coagulation factor viia (recombinant)-jncw
C5245073,daratumumab-fihj
C5245409,"alpha-tocopherol succinate, dl-"
C5383290,hyaluronidase-fihj
C5384228,laureth-9 phosphate
C5384327,inebilizumab-cdon
C5389884,insulin lispro-aabc
C5389885,pegfilgrastim-apgf
C5389886,hyaluronidase-zzxf
C5390888,pertuzumab-zzxf
C5390889,trastuzumab-zzxf
C5398046,brexucabtagene autoleucel
C5398272,calcium oxybate
C5398273,magnesium oxybate
C5398274,potassium oxybate
C5398276,oliceridine fumarate
C5399232,belantamab
C5399324,tafasitamab-cxix
C5399365,belantamab mafodotin-blmf
C5399366,satralizumab-mwge
C5401895,"pantothenic acid, (+-)-"
C5418250,sotorasib
C5418501,pegcetacoplan
C5418527,serdexmethylphenidate chloride
C5419289,tepotinib hydrochloride
C5420915,ibrexafungerp citrate
C5421037,fosdenopterin hydrobromide
C5421804,etesevimab
C5421805,bamlanivimab
C5422688,casirivimab
C5422689,imdevimab
C5432324,ansuvimab
C5432354,ansuvimab-zykl
C5432357,rituximab-arrx
C5432368,margetuximab-cmkb
C5433947,sotrovimab
C5443553,melphalan flufenamide hydrochloride
C5443862,lacticaseibacillus rhamnosus gg
C5446297,amivantamab
C5450069,dostarlimab-gxly
C5450070,loncastuximab tesirine-lpyl
C5450104,amivantamab-vmjw
C5455400,"plasminogen, human-tvmh"
C5455414,aducanumab-avwa
C5455727,propofol lipid emulsion
C5539923,asparaginase erwinia chrysanthemi (recombinant)-rywn
